image_filename,main_category,sub_category,split,Broken Guard Rails,Damaged Signs,Illegal Parking,Vandalism / Graffiti
2702666114574796184_jpg.rf.70cd44e4f9f7df280741eeb145fb41ee.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2702714407823954260_jpg.rf.d006e9bedb770ea10d2fb7d09787da9e.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2703226724524610292_jpg.rf.e02f22583c0df88654753e5b67bef55f.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2703369329333839538_jpg.rf.bbf27b980676786b96fe678f33a286a7.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2703411598264276521_jpg.rf.798bbbd69cd02d4a18d0e0dae23cd35e.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2703654284702877812_jpg.rf.f1c6e8506657cb46f8c4746ee5bdc8ae.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2704025092349618844_jpg.rf.6ec92d69af07ffb5cb86e19a6f402001.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2704606709404651061_jpg.rf.d5521671da31fafc5aca93413f4f3deb.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2706355631823859960_jpg.rf.f8f6321bd5883959e6aba9337ab9d546.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2719172737081984051_jpg.rf.35566f3f84335ae554f83df136ac1a09.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2733719229369183721_jpg.rf.3da989e4588e94f5780dacd2d5b4d3fe.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2753956015771887688_jpg.rf.de353b69d19fad8871d9f87ab99a058f.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2754077428232931167_jpg.rf.3f4aeb9c899c98612f114d22511872e9.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2754381292831509168_jpg.rf.527a8763d8a0e2ef9bc7f8ade1f36d62.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2754490433410209392_jpg.rf.a0d6a2c170b34ae9b6118397a8b2515b.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2754512216905598987_jpg.rf.b210860bffe02e74b71982091bff2787.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2754613434636078418_jpg.rf.0aa4bc5acb5a0cb40b05f5d0cc1bb29c.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2754613434636078418_jpg.rf.a41eb839cacc1a2ae55bd46fc4bad409.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2754657582816934743_jpg.rf.3f326885acae6980d53c4f9f3925e25a.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2754752853404597428_jpg.rf.12fcb62fd483e31d806076345cb6bbe6.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2754757973977878180_jpg.rf.d06efe5891959529909db3dadf922877.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2754772920849975505_jpg.rf.152573e71703006679bb571d142b5cf4.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2754922940661697638_jpg.rf.6f42638588192636eb514254482ff152.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2755415510874044118_jpg.rf.058c20a7385ba7a1968e2cf9b28333c1.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2755416480117086060_jpg.rf.a9530144a19469e57141dd34c71b7463.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2755416682886573310_jpg.rf.354dae54a46efe58f353686c9dccb96b.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2755888952609556692_jpg.rf.02b7f0599b52fe101df5797021daa4a0.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2756373769834660810_jpg.rf.614184ae4bab85115f1c04fe778d9353.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2764744975785238281_jpg.rf.099c5e2c43006311f9056e88a9c0789b.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2764873853769386415_jpg.rf.ff1d40e1d60e3dd8404c3fe0cc46828d.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2765236080321992419_jpg.rf.74bc7559b80da93a00bfed74107f3669.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2765585713569242567_jpg.rf.b9d4af78b7fcd1756fa4f02f333ebaed.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2765620469988216547_jpg.rf.27b7543c93a8c592d6cd70b95e838324.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2765800066897681044_jpg.rf.441cc005c439157ee8e8961e0b62a1a7.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2765847404298551466_jpg.rf.33bb9e950982a37e020eb472d3ff0d6d.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2766111207984361122_jpg.rf.4f32b7b256879de2201108435c16a53b.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2775404504205454216_jpg.rf.bbcfa84a390eb31c4041dbfe1c4e3505.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2775444263933989333_jpg.rf.dba561f3a914e8d2102c5443282f9453.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2775447743671053305_jpg.rf.6f03d2726a9a24abfbe46895a55d6443.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2775450952213084825_jpg.rf.d3b563bece5a85565b4f90b9f629ed69.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2775454694731882546_jpg.rf.689d32a5c2a5b35f5c155d899b4f9118.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2775457704002317926_jpg.rf.587bbad3bfb0cf2139b4b925188ab96f.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776543591272306941_jpg.rf.c3c05c9d4450b61bf2e99cfa1cbd1156.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776602613468105863_jpg.rf.c29fc00131d4fb0a9d9a6e832674467d.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776629222661951625_jpg.rf.cc1aed653d4e14617f46f7f5596f60e3.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776668554385623567_jpg.rf.d3c28d705e546c11e2d9d0d5129c2b55.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776679837424581385_jpg.rf.2a33c9f87ae2dcb069290488c7edac92.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776695525783425599_jpg.rf.5467fd21488354002138aed4e5d27182.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776717380418843754_jpg.rf.bfb77c6fe4c09a4aa3689cd0de2b9a08.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776738611031550301_jpg.rf.3be7df4e38ed67148fef166d1c4b31b1.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776750904805019564_jpg.rf.aa0a8aa59a0ba7877988bdeebd165160.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776751607863061278_jpg.rf.234c154172e5126e0e631d6c4dfd18da.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776777887149446300_jpg.rf.71a5f1bb35cd99bd78bb9020055410dd.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776796882170820167_jpg.rf.148e832d80cde626b8fa148b4f837b30.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776802352960543097_jpg.rf.7fcd15db98d7f6f9857c780ac61c7f0e.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776814459491980271_jpg.rf.aeecd3eba60b88502cc7e17a50115426.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2776945127929850330_jpg.rf.3a1d42dc480fdbd0df827b653ae7b179.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
2777028164540550834_jpg.rf.0aeb7124c4b1d34054a1e5a33d845ad6.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
aksi-vandalisme-rusak-mural-taman-kumbasari-2021-12-20-070241_0_jpg.rf.8ac80109e8fbd53834e396bde1d48d26.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
fasum-di-kota-surabaya-dipenuhi-vandalisme-2_169_jpeg_jpg.rf.0dd1cd8482ee4ed4a38c1a4ba0054f99.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
foto-graffiti-20230726165009_webp_jpg.rf.9183fca58b3300b4553b38e9c3b7b8bd.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-10-_jpg.rf.2ad51262bf8198b4270dbd1feea39341.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-18-_jpg.rf.2cdcb7ff0c34743a94d18e1fd466aef2.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-2024-07-07T003752-467_jpg.rf.3cb58d1ca03de6b19bb03816af4020ef.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-2024-07-07T003755-348_jpg.rf.ef20b5f1a94244d88bfec796300954e3.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-2024-07-07T003756-015_jpg.rf.53f34df6ab646c593759c969005ddbc2.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-2024-07-07T003757-961_jpg.rf.bb1bb300c7e6d022ce61d344a4ccf11d.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-2024-07-07T003800-659_jpg.rf.3f51210f0806d44c8f830a5b0eb90230.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-2024-07-07T003802-474_jpg.rf.accdc07edec7cf825f5e0acbcff45221.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-2024-07-07T003804-863_jpg.rf.4233520b54317f0e398f37a3d2e14637.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-2024-07-07T003805-797_jpg.rf.1184201cfd9ad4ba264759ffc7d0e5db.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-2024-07-07T003809-366_jpg.rf.7d3aade49a06cc1b26943cc66e820daf.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-2024-07-07T003811-507_jpg.rf.33d591514f50f726f489dc269bfbf510.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-2024-07-07T003812-458_jpg.rf.6809e64bfa23d36d1d92f9ae9195abef.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-23-_jpg.rf.6ee45dc9ee9153b0e790b0665018d788.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-26-_jpg.rf.f429423e5b37ce9ecbe5e02710c6358b.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-30-_jpg.rf.c004d983a014dc3a89b527a94d742c03.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-39-_jpg.rf.cc3580581163704ade65b983b5fe75c9.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-53-_jpg.rf.faf68b0a9687bd03d539a0a3dc2f784d.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-63-_jpg.rf.9a741486a1bc4f44458218bc9da6b3ba.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-69-_jpg.rf.c6f7a7b354babf8aaea897908abcf3c9.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-78-_jpg.rf.b1108b6c29dc906723895cbf617e4466.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-88-_jpg.rf.5a197e8730c985b7ca56a73880c18de7.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
images-94-_jpg.rf.0213e3cbc7ddec1b67d336882a5d1a78.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_158_jpeg_jpg.rf.33c944daeb87712aaae41f1f1699e119.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_172_jpg.rf.0cfdbb092346e72c7209be78def1de33.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_176_jpg.rf.609b53ea6bc9b03743e4453e23ad634c.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_177_jpg.rf.f858fa6c29736ce8b48d9a2720c96e75.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_179_jpg.rf.02066529ff338e9cea845b705981eb7e.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_185_jpg.rf.48566c67cb2967a93fb39a12de69d210.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_193_jpg.rf.e194e5c4752a1fbf825c04deb910bfae.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_251_jpg.rf.7345d67e5e6ed8166d19e5959097f7f0.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_253_jpg.rf.d096d4b59d09a5e2d6834f737456acf9.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_275_jpg.rf.e0336917b5da6039bcf2dc0ad8296566.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_336_jpg.rf.b228d0ca655ac9679724b19689e93614.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_350_jpg.rf.540391a467c3afb91544fb29fb9d6fa8.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_369_jpg.rf.7becd771d806bde52f0cb97b4742df04.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_370_jpg.rf.6ccc1198cb55390cfd392c4cdddfb875.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_407_jpg.rf.43ed9352f1ad7b6a5b180c6b57f3729e.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_558_jpg.rf.23a02fbe92c7e666f09493bd5cfc73a9.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_586_jpg.rf.87a41adef1ac46d2c81d9ddebe252228.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_617_jpg.rf.0dc5dc955ba34d41c232d5d73da32e59.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_689_jpg.rf.ce36ba666ca4377c8399f580f3939d6b.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_821_jpg.rf.332d30de413151406964761c6db13e22.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
image_833_jpg.rf.88b907d57022cef3c24c6a31f1f22eb6.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_0027_JPG_jpg.rf.1dd7d9469fcf367b62c15db7a5ecf8a0.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_0036_JPG_jpg.rf.e19deab3ff902d6a2f579e0abc80e941.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_0065_JPG_jpg.rf.087777b523cb382c6156b6ca82ff79ca.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_0167_JPG_jpg.rf.82afd4436d5525679932191e73161f67.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_1232_jpg.rf.8f8273f288ab47efa86238591631d468.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_1252_jpg.rf.0120a8f50c77c098e7a5e92cefe994c6.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_1284_jpg.rf.83e4e72681d9dec004488e42dd8a12ca.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_1287_jpg.rf.5f69809fb05faf95752fc04db106e76f.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20100101_021715_jpg.rf.77f23d10dd60dd5202597a9db9c25ae8.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20100101_021749_jpg.rf.304441ada41c406ca1b48d21223faaaf.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20100101_022648_jpg.rf.ffff0d5ef29b630d1b6e7497b1b20ab5.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20100101_031702_jpg.rf.5a42a8772bb8b14ab33ff5c707ee8219.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20100101_032147_jpg.rf.7ce50dd529f5295db85e23a4df67f1d2.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20100101_032231_jpg.rf.b2638a29b79dfcbb59e16794bcb4cba8.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20100101_032603_jpg.rf.baa2315a2a4b39369c0acb0e3d82658f.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20100101_032654_jpg.rf.37d8da8e460f953bb71e5a3243b20cf8.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20100101_032949_jpg.rf.f591a4fa0f3b06dbbea0c5125edae8da.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20100101_033033_jpg.rf.e6c82ca482d163c8770111bbcfc87c99.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20100101_033046_jpg.rf.c4921b3ffbf1ffb62a84af5f165f6e37.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20100101_033158_jpg.rf.d5aa29faff039c899611dc83b48287dc.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180713_105001_jpg.rf.518196e39bfb2bc5f5e4ddaeef6484c7.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180713_110059_jpg.rf.5874ff2b644eb5f5c963d3d0640fe577.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180713_111112_jpg.rf.da324ded4ffaaf3a506cce6c144b876f.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180714_094920_jpg.rf.fc91c420c8de55b936971d56b81b60dd.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180714_102747_jpg.rf.2d1272ab7e7829d8607c78c9a358a518.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180717_104504_jpg.rf.4c88f3f8d84ad901eed9c53b5d607d26.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180717_120936_jpg.rf.a02e1ccdbef3b9d053177a1d69c07e44.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180717_121325_jpg.rf.e4c5c43713838a80aaf636e1e88939ef.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180717_121929_jpg.rf.ce2164d3205849e76a613d7998db952d.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180717_122322_jpg.rf.22dce9757042258922c94f3f0037224f.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180717_144253_jpg.rf.736b55d8d33fe8ac0e009583a97c1d76.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180718_105325_jpg.rf.7fd137132fd29ebcade3d1abeab916c6.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180719_124442_jpg.rf.7de4521b1d89a126e9dee999b42f6300.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180719_124651_jpg.rf.a4d8ed805dfa8ddcda727c1048c1f661.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180719_124805_jpg.rf.d79fc58eed922cf2dd61b723f4af4d2b.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180719_124852_jpg.rf.eed54a033effe32d2ac3c47a20396a6c.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180719_125528_jpg.rf.b59f03d50559cfee0ddcb9703bf3ec2d.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180719_141917_jpg.rf.72077bc75ed3bde156c2af738df90b9d.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180719_142738_jpg.rf.b61f8377c96f510eb24f0a8c7ec941f4.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180719_142947_jpg.rf.bda82bcce6cb8dee8ac7767ced259aad.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180720_123828_jpg.rf.b42b3ee913511b88d49bb7b73dacfcd8.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180720_124326_jpg.rf.f66cdcfbccc14bdcebfc3028dda6b5b1.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180720_124553_jpg.rf.c77b5e605d6d921d94771ee80bb6603b.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180720_141121_jpg.rf.7661b993deda24278257264b2a1179ab.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180720_141301_jpg.rf.1f1ea24658b571f01b9e63660dfee482.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180720_142509_jpg.rf.174eda79f45cf2eb2dc678a14a63ba63.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180720_142814_jpg.rf.f610625910e755eb3541fbc0c496958a.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180720_142949_jpg.rf.3906e3db514ac514c6bd8b9f33cd99bc.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180720_143100_jpg.rf.92c02d45148c6c104104aef4188d887e.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180721_090323_jpg.rf.77a426e6f2755dc70a2adb22c0220cfd.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180721_090336_jpg.rf.c114d3eaac53e9b5ca2401d0d267199c.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180721_090927_jpg.rf.8a2dea26b4a9a2c0915111096af7f47a.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180721_091241_jpg.rf.59b6f87c5ad0bab141e718a37312903e.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180721_091335_jpg.rf.c78e61b840d717a82e16a2fbd1139d61.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180723_122905_jpg.rf.0114d8d2ce56f3d5045fc16094518656.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180723_123119_jpg.rf.cb4c04f55958ca5962cf6e1ee95e285f.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180723_123328_jpg.rf.8cdc92c8cbfb0ff8ee1b8cc6d49f6358.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180723_123420_jpg.rf.7ae8cc9b0411a9b082b73be0487087a8.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180723_123522_jpg.rf.30235bea8149b119fb8a87aef138dd4a.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180723_123624_jpg.rf.ca42330e0c5a1eae500a188b1572ede1.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180723_123830_jpg.rf.eb7cfbc578370f166cd060255f28b826.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180723_123952_jpg.rf.cf90de814b9f2acc011433a3313a331c.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180723_124206_jpg.rf.9c79801131fbb1b9d8462ca62201e063.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180723_145150_jpg.rf.fc99fe8ab51d097871ab93f48e0138ab.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180723_145353_jpg.rf.5933536872530c45ec1eb00bfbcf7c2c.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180723_145827_jpg.rf.e289e1a4f11953644ca745da4448196d.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180723_151417_jpg.rf.c38e12d4594b942964aee7b2bf071fdb.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180724_121014_jpg.rf.f5c7ad78ec90d5603c8be0a3b8fecb08.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180724_121502_jpg.rf.cd7a87468bc078fdf2706a7e4afe92b4.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180724_121629_jpg.rf.0e2965b631ecb5b7b3407ff9e9225fb5.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180724_121957_jpg.rf.82cbe33ca34c93cd6f9a1e89886329f8.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180724_122123_jpg.rf.6df659f66fa12f9b8e448b383b4a8d95.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180724_122840_jpg.rf.490d5e50fda469d8a645005944e83299.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180724_123723_jpg.rf.f0aadbcebc2de771bf4c704948fdf332.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180724_123818_jpg.rf.09d36512eae59a5ecc8be66dd7d7df50.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180724_123829_jpg.rf.ee9dbc162c02633649e4cecda9303c60.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180724_123854_jpg.rf.c18ac14493abb7a2f4ee92f406efbc0b.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180724_124532_jpg.rf.96487852586c8e8b8d397b1b86d2a2e6.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180724_125258_jpg.rf.293cd12a997c2052be9a299e19584330.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180724_150507_jpg.rf.1e6b5e2c616a5b4952ae4f4ac4c1cb15.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180725_114159_jpg.rf.17d09085923a7295682d442eaf553489.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
IMG_20180725_114316_jpg.rf.0abaea71a5dae83d69def9ae526fa843.jpg,Public Cleanliness,Vandalism / Graffiti,valid,0,0,0,1
